id,text,coding,sentiment
"""1465354948581879815""","DFM Don discussed  w/  FM @MarisePayne  on regional developments &amp; ways to enhance cooperation under - StrategicPartnership, ASEAN- CPS &amp; commitment to Mekong Sub-region to drive #COVID19 recovery &amp; commemorate 70-yr diplomatic relations in 2022. Photo file:@MFAThai https://t.co/oucrovfujW",pc,p
"""1465354951530627072""",Coronavirus pandemic could cost global tourism $2 trillion this year https://t.co/A8NveSPj6i#Africa #America #Asia #Croatia #EU #Europe #European #EuropeanUnion #Mediterranean #Mexico #MiddleEast #Southern #Turkey #UN #UnitedNations #UNWTO https://t.co/RmEwYaqKdA,cs,n
"""1465354955234193413"""," The RFU operated a strict NHS Covid pass system at Twickenham, meaning all ticket-holders had to show evidence of double vaccination, a negative lateral flow test in the last 48 hours or of previous infection in the past 180 days.BULLSHIT DID THEY! https://t.co/YApvBjxXSW",cs,n
"""1465354952994394119""","NYC has just put a mask advisory in effect - NOT a mandate. 'Every New Yorker, regardless of vaccination status, is encouraged to wear a mask in indoor public settings' - @NYCMayor",pc,x
"""1465354955519246341""",Omicron mutant spread like delta variant.. Hope vaccine should work against it..#OmicronVariant,gv,x
"""1465354961378758668""",my senior citizen mom doesn't know how to use facetime/take photos. so imagine me trying to talk her thru it in order to get an image of the husband's vaccine card yesterday which he forgot to bring for his booster.,c,x
"""1465354960770678788""",#fact : Most of the people who catch COVID-19 can recover and eliminate the virus from their bodies. #coronavirus https://t.co/bNn2wSWv3j,cd,p
"""1465354968211378183""",Canada drops molecular COVID-19 test requirement for short trips abroad https://t.co/BSwFySzODx,cs,x
"""1465354965665431559""",Lol and coach mike has covid. Throw the week away Im over it,c,n
"""1465354965958860803""",#India offers support to #Africa in the backdrop of omicron variant of Covid virus by offering made in India Covid vaccine.,cs,p
"""1465354969679216641""",#Rajasthan #CoronaUpdate12 #COVID cases reportedOut of which 8 from #Jaipur Today's #Recovered240 Cases in 28 districtsNo #COVID related deathActive Cases are 187Recovery Rate is 99.04%I urge all kindly follow protocolsDont neglect #Masks &amp; #SocialDistancing__,cs,p
"""1465354971998830593""",I dont wanna write my opinion on mandatory vaccination ,gv,x
"""1465354971730296835""","Omicron Covid variant likely to pose 'very high' global risk, says World Health Organization https://t.co/FtH8l7RzBa",cs,n
"""1465354974754398213""","Starting Monday, Granite Staters are able place orders for free at-home COVID-19 test kits.A free test kit can be requested at https://t.co/OhMUfkkGqP. Test kits will be delivered directly by Amazon..https://t.co/d71VgEyVQJ",cd,p
"""1465354977451388934""","@PierrePoilievre Nov.29, 2021 Dr. Scott Jensen on New Covid 19 variant from South Africa Autoimmune disease https://t.co/ZwdqjpCmI8",cs,x
"""1465354973898846213""",Me:  you can't 'out wellness' Covid19 w/'healthy' eating or supplements. #GetVaccinatedPerson: 'Well people who are at most risk of Covid19 &amp;other communicable diseases are obese'Me: 777K people in the US &amp; 5.2M worldwide have died from Covid19 - are you saying all were obese?,pc,p
"""1465354965434650629""",NY Mayor @BilldeBlasio is paying children to get vaccinated.  Telling them they can buy more candy.  Shouldn't you approach the parents?  You are NOT the child's parent.  Quit advertising to them. #COVID #vaccinations,pv,n
"""1465354977476366343""",I can't with Twt anymore-#CancelTerm1 #CancelTerm1 #Omicron #COVID19 #CISCE #CBSE,ot,n
"""1465354978759950352""","Pfizer and Moderna have both said they will release new vaccines to deal with the Omicron 'threat'. You can expect booster recommendations shortly after they hit the market. For anyone keeping count, that will be 4 shots in 18 months.#OmicronVariant #UnvaccinatedLivesMatter",gv,x
"""1465354980232249348""",Where is covid restriction? Why can't you book a case against them . Is big boss going to take responsibility if covid spread. https://t.co/7opO5uNxuo@cyberabadpolice @hydcitypolice @iamnagarjuna @KTR_News,pc,n
"""1465354979976392718""",So I am a sheep  because I wear a mask and got vaccinated against covid. Where the covid deniers and anti vaxxers run in flocks as well but are not called sheep strange or what???????,pv,p
"""1465354983344377863""",Anyone over the age of 18 should be able to receive a third dose https://t.co/sjVyXX8azs,cs,p
"""1465354982321012738""",The commodity saw more than 10% drop in prices on Friday over fears on the Covid-19 variant. https://t.co/cDOvMg2log,cs,n
"""1465354984489422848""",A host of countries are imposing restrictions on southern African countries in response to warnings over the transmissibility of the new variant. https://t.co/GHp34L58zw,cs,x
"""1465354985277992967""",The commodity dropped more than 10% drop in prices on Friday after the emergence of a new Covid variant. https://t.co/vv5kPaDYi9,cs,n
"""1465354983172419588""",NEW COVID-19 STATISTICS #LetsDefeatCOVID19Together #AReFenyengCOVID19Mmogo  https://t.co/i5QnhREv8r,cs,p
"""1465354988260052996""","Dear @WIPO @JoeBiden WE HAVE NO KING!COPYRIGHTED TEXT IS Still PROTECTED DURING @COVID19. #EXCLUSIVITY IS AN UNALIENABLE RIGHT! I AM THE #IP AUTHOR OF BLACK LIVES MATTER  SermonSentence, MOVEMENT &amp; VISION! Intellectual Property Differs https://t.co/GrE1qv4jG2",pc,n
"""1465354991909154822""",The world must plan now if we hope to prevent another pandemic as deadly and destructive as COVID-19 https://t.co/WKtVRSq94x,cd,p
"""1465354992563413017""",Pfizer pill likely effective against Omicron - CEOSee more on https://t.co/9n8f4yOssL @DrJDrooghaag @BillMew @FrRonconi @mdrechsler @robmay70 @gpnp_nic @Nicochan33 https://t.co/GPCQTqsamn,cs,p
"""1465354992139878404""",Urgent Poll: Should Boris Cancel Christmas To Protect Against COVID? Vote NOW Before The Poll Ends: https://t.co/WdVANktoca,cd,x
"""1465354993398161415""",It might not relate but playing Harry McGuire in the starting 11 is the main reason we cant seem to develop a cure for Covid-19. If you put him on the bench for 2mo this straight the world will be Covid-19 free.,c,x
"""1465354990126518275""","#CongresswomanWexton checks out the Prince William Health Districts (PWHD) mobile COVID-19 vaccination clinic in action at Sudley Elementary School in Manassas on Tuesday, Nov. 23.PWHD continues its commitment to offer COVID-19 vaccines to those who want them. #PWHD https://t.co/AA0IG1XDfk",gv,p
"""1465354994173952001""",Enable business continuity during disruptions with @Microsoft. Learn how Ste. Michelle Wine Estates used #Dynamics365 to transform their distribution model and seamlessly adapt to the disruption of COVID-19. https://t.co/SZ7I6Kk3UV,cd,p
"""1465354995168129034""","Pesce, DeAngelo, McKegg Added To COVID Protocol https://t.co/eL0I6YlnUh https://t.co/UAbZYGs07L",cd,x
"""1465354994190721024""",Army org medical Camp at mendhar#CyberMondayAmazon #CyberMonday #coronavirus #covidvariant #COVID19 https://t.co/oUqzL8zfxu,ot,x
"""1465354995570647047""","Minari said it's not a hard rock song But since there's covid and they can't perform anyway, he said next time will be better for a harder song",cd,x
"""1465354997563019270""",I never want to see anybody get or suffers from Covid but when it hits a Covid denier or someone who is heavily anti vaccine I dont feel bad for them,pc,p
"""1465354999920275464""","I'm going on a business trip this week and I'm not ready to get back on the bus. I'm not worried about covid (though I'd rather not get it), I'm just battling almost two years of intertia.",cd,x
"""1465354999941275655""","I'm not a virologist so if someone who is one could answer this question, I'd appreciate it: Are the unvaccinated to blame for the seemingly endless variants of COVID-19 that keep popping up?",mv,x
"""1465354999031111692""",Covid is the real pandemic fr,c,x
"""1465355000893296647""",Flashback 2016: Fauci's Cohort Peter Daszak Explains How Scientists Can Perfectly Create  a Coronavirus in China Lab That Can Lead to Global Pandemic https://t.co/sSfHYvXo88 via @gatewaypundit,pc,n
"""1465355002545721362""",China's Xi pledges another 1 bln COVID-19 vaccine doses for AfricaBut they already dont want them. What a literal shit show @hfrfromthefloor https://t.co/HEEg1YY3zX,pv,n
"""1465355009667878918""","WHO: Omicron Poses Very High Global Risk, World Must Prepare https://t.co/JxoyJvKTCD via @Newsmax WHO has not gotten the word.we seen them as bought and owned by China at the start of this scam. a lot of news says it not as bad as others ??dnc pushing to cover there bad numbers ?",pc,n
"""1465355009462259713""","Watch: Biden Slammed Trump Over 'Fear Mongering' for COVID Restrictions, Now He Does Same Thing via @WestJournalism https://t.co/VCUubn1Lni",pc,n
"""1465355007054823438""","Chuck Todd Says Vaccine Mandates Are Pro-Life, Abortion Access Is Freedom To Choose; Tate Reeves Crushes Him https://t.co/EhlFW3ufbB",pv,n
"""1465355009869197325""",Happy Monday! REMINDER - Wednesday is the last day to upload your vaccination card and claim your FREE prize. #TechYourShotMTC: https://t.co/3DD9h5hJPe https://t.co/yEvl5DpBup,gv,p
"""1465355009076318210""",Access to Lake George municipal buildings restricted due to COVID https://t.co/26e04jizIq https://t.co/ijtBKmr9hd,cs,x
"""1465355008887730183""",The elites just want an excuse to double down on mass mail in voting ahead of the 2022 election. https://t.co/JOgGbfXxHy,pc,n
"""1465355009894359045""","This Print Screens I taken from the session was created in 16-04-2020 about the back back story about COVID-19 Therapeutic App, if anyone have this session, please share the link with me.#orclapex @shakeeb https://t.co/ocFRNrOpUz",cd,x
"""1465355007960702981""","Ontario is reporting 788 new cases of COVID-19 today, a 26 per cent increase from last Monday.Check our case tracker for more information about cases in Toronto, Ontario and Canada: https://t.co/ra02DczXdO#COVIDtoronto #COVID19ON #COVIDcanada https://t.co/XAYpSyRSkq",cs,x
"""1465355007486677001""",Why You Should Consider Getting A Covid-19 Booster Shot https://t.co/WcTEE4GCIF,mv,p
"""1465355008854134792""",having a very bad day at work so far but i get to hang out with my wife at our lil covid test site https://t.co/dPd7n9lK47,cd,x
"""1465355010741444611""",When will 2020 finally be over? We're heading into our third year... https://t.co/QMF7oYbFbb,cd,n
"""1465355011886616584""",Steps axe their remaining tour dates due to further Covid cases - BBC News https://t.co/vEM5fK8nfO,cs,x
"""1465355013010640900""",KICKING THE END OF THE VACCINATION!,gv,n
"""1465355016143872001""","England Early Years Covid Cases 29th November0-4    192,674 a rise of  1037  (+24)5-9    466,967 a rise of 4625  (+329)Total 659,641 a rise of  5662  (+353) Denotes up or down on yesterday (By how many)#coronavirus #COVID19 #SARSCoV2",cs,x
"""1465355018362568711""",I need your input on this survey about COVID-19 https://t.co/l5u2yzqqA1 #VaccineRollOutKaduna https://t.co/HHO4dlrfjO,cd,x
"""1465355021340459014""",Congress-ruled states are weakening Indias fight against COVID. https://t.co/CHspSFHdV8,pc,n
"""1465355020132622337""",Appalling reportage. They have used the South African fag in the backdrop and cropped an image of the virus to l line the North of Africa. Misleading and discriminatory. Should be reported to the watchdoghttps://t.co/gT9YRglvmy,pc,n
"""1465355020027768833""","Tyndp Zufekci has consistently been right this past 20 months, and is always common sensical.Omicron Is Coming. The U.S. Must Act Now. https://t.co/tRw1qdWqGx",pc,p
"""1465355024100466693""","@TuckerCarlson shame is fear that comes from programming the brain to react to not having your wishes fulfilled as if you are under life-threatening attacks: fight, flight or freeze. These get added to your real fear from real life threats like Covid. Get control of your shame.",pc,n
"""1465355024125636613""",Arkansas governor explains why he opposes vaccine mandates  https://t.co/K7bF780jT9 https://t.co/CLVhBev3My #Coronavirus #Covid19 #Cov19,pv,n
"""1465355023873986572""","#New Quebec adding 756 #COVID19 cases &amp; 2 more deaths reported.22K+ doses of the #COVID19vaccine administered last 24hrs, 13.5M+ total so far.-Hospitalizations: 22 new entries, 12 discharges-ICU: 1 new entry, 4 discharges-Nov. 27 testing: 23,013 samples conducted https://t.co/s5x5MzeyaN",cs,x
"""1465355029909585923""",Hope the parents of NB listened to the lack-lustre answers on information morning from the guest doctors as to why to vaccinate children. Nothing super convincing when asked why to vaccinate children as covid does not pose a serious health risk to them based on national numbers.,mv,n
"""1465355033269133314""",oh great it wont let me schedule a covid test,cd,x
"""1465355020958724102""",Now that folks are fine be interested in Covid again  Follow @EricTopol for science stuff and @zeynep for everything else,cd,x
"""1465355037115183104""","https://t.co/kW5RF26obi @DrFaucis1 Technically I think drugs kill more then COVID, but this to me indicates rapid radiation of the virus where we can predict kinda the outcome, but aren't saying anything because everything is back now.",cd,x
"""1465355039237554176""","India offers support to Africa to fight the Omicron variant!We have noted the emergence of a new variant of Covid-19, Omicron. We express our solidarity with the countries, particularly in Africa, who have so far been affected by the Omicron variant: MEA https://t.co/TCAaCsDXfL",pc,p
"""1465355039367651332""",Covid-19 blamed for death of three snow leopards at zoo https://t.co/K05gHU9eIb,cs,x
"""1465355043847221253""","Covid Omicron: No need to panic, South Africa minister says https://t.co/ZXBFZ4uIiI",cd,p
"""1465355043985580032""",Youth &amp; Community Vaccine Talk &amp; Clinic! https://t.co/nZ6uBcpcin,gv,x
"""1465355041414520833""","@ Fauci only 1 that has damaged science is U not the American ppl. All states shld follow leadership of @ GovRonDeSantis in how he has/is handling COVID. FL, w/the lowest percapita in the country w/COVID positive rates w/no mask/vaccine mandates &amp; school's being opened 4 ovr yr.",pv,n
"""1465355045323616262""", are you #serious #COVID19 https://t.co/vQAeSI1fni,c,x
"""1465355051241725958""","@PremierScottMoe Nov.29, 2021 Dr. Scott Jensen on New Covid 19 variant from South Africa Autoimmune disease https://t.co/ZwdqjpCmI8",cs,x
"""1465355049211551748""","Nigeria records 1 COVID-19 death, 110 new infections https://t.co/Nz95lds4Ih https://t.co/Q9lIBPpDN1",cs,x
"""1465355051984199692""",Some quiet relief as Covid aborts the WTOministerial https://t.co/uKC6prqxWw,cs,x
"""1465355052193832963""","Let's cut out this 'shot/chaser' joke. I understand if people cannot get the vaccine for medical reasons, but the people who embrace a dealth-cult mentality are dangerous AF and a risk to everyone. If they die, it's on them, but they're dragging all of us down too. https://t.co/TNL67E60Ix",pv,p
"""1465355058871209992""","We've updated our Covid ski holiday guide, to reflect major changes in Switzerland thanks to the Omicron variant https://t.co/KCgMTMyyHZ",cd,x
"""1465355059064156162""",The world is trying so hard to make Covid African.#BallonDor #COVID #BallonDor2021 South Africa,pc,n
"""1465355058573418497""",Good info on #OmicronVariant  https://t.co/XnDS8T0PMB,cd,x
"""1465355059320037395""",Justice Minister Helen McEntee has said she expects the Cabinet will agree to advise people to continue restricting their movements to help reduce the number of Covid cases. https://t.co/dpnRGEht8j,cd,x
"""1465355058812526593""",Man them COVID 19 variants moving like iPhone software updates ,c,x
"""1465355059752054800""",Covid: Who can have a booster jab and how can you getone? https://t.co/tbQH4ClyoQ,gv,p
"""1465355061031284741""",There is a deliberate cover-up underway because the rich and powerful multi-national interests that control the U.S. government are massively invested in Chinas economic success and many U.S officials and scientists could be accused of complicity in the creation of COVID-19.,pc,n
"""1465355060477636612""","Heard about this new covid 19 mutation thats really dangerous made me think about how my love from u was viral, i was infected by your smile, but I fucked up and now u found a vaccine to our love get ur 3rd shot we never know.. say hi to ur mom for me.. u dont gotta respond https://t.co/XJjVCizVYh",c,x
"""1465355062088192004""","HEADS UP: Starting Tuesday, Parkview's COVID-19 clinic will move to a new building on the PRMC campus. First, second, and booster doses of the COVID-19 vaccine will be available to those who are eligible  https://t.co/a0jL61o0wp",cs,x
"""1465355062616543236""","#MaskUpIndia Please wear masks, where ever you are  your negligence can cost someone a life with low immunity so please wear #Mask maintain #SocialDistancing and #COVID19 protocols  #Omicron #AvoidWaveThree",pc,p
"""1465355064772644864""",Ill do my bit but Jesus wept how many covid jabs are we all going to end up having?!,gv,p
"""1465355065292697602""",Dont scan your vaccine passport at the wrong place. Scammers can steal then sell your working QR code.#VaccinePassportSecurityhttps://t.co/Yc2pNkoWv6,pv,n
"""1465355066429296642""","If wealthy nations stop hoarding the vaccine, we would not be in this alarming situation. #Omicron #OmicronVariant",pv,n
"""1465355065934455012""",Coronavirus pandemic could cost global tourism $2 trillion this yearhttps://t.co/os48ZJv24d,cs,n
"""1465355069017276426""",i swear each vaccine has made my period worse. i dont regret them but im sick of throwing up,mv,n
"""1465355066672652288""","EXCLUSIVE:The Fake News Ferret reports onmore than 50examples of fake news, distortion and misleading COVID coverage in the national presshttps://t.co/3q0W0TCoyY",cd,x
"""1465355068513861646""",Scheduled my COVID vaccine booster. I never knew there would come a time when I would get so excited about getting shots. https://t.co/OfAvCn2JYi,gv,p
"""1465355069843513354""",Covid is whooping my ass ,c,x
"""1465355077628174344""","BREAKING: More than 42,000 new cases of Covid-19 have been reported  https://t.co/gjvzb1AWWM",cs,x
"""1465355076839612417""","Over 145,000 people in the Duchy have now had a third vaccine dose https://t.co/6sUeCmvkCH",cs,x
"""1465355081239474178""","Just a reminder to everyone that masks are proven to slow down the transmission of COVID-19 and that vaccinations are protective.And most importantly, remember that not wearing a mask is not only potentially harmful to you, but to countless other people around you.#WearAMask",cd,p
"""1465355080689979400""",Sajid Javid says Covid measures will only be temporary  he must stick to thisvow https://t.co/cEMiI0GpHG,pc,x
"""1465355078236356621""","BREAKING: More than 42,000 new cases of Covid-19 have been reported  https://t.co/jgKG7KlAx3",cs,x
"""1465355081373691921""",Moderna CEO warns vaccine antibody levels could be up to EIGHT TIMES lower against Omicronvariant https://t.co/5fFYgpZ3pi,mv,n
"""1465355084892676104""","@smerconish If I send you my message to the COVID-19 vaccination refusers and if you think it may help, will you spread it all across America? I don't want any publicity. I prefer to remain anonymous. I just want to help my American Brothers and Sisters.Thank You.",pv,p
"""1465355086587215879""",Developing New Version Of Sputnik COVID-19 Vaccine Adapted To Omicron :Russia https://t.co/WAlbTORdWL,cs,x
"""1465355090085261326""","COVID-19 in Florida: Heres the latest data including cases, deaths, vaccinations and more https://t.co/VyBuhzKhN2",cs,x
"""1465355087199539210""",Urgent Poll: Should Boris Cancel Christmas To Protect Against COVID? Vote NOW Before The Poll Ends: https://t.co/lg3f2ErbW0,cd,x
"""1465355089535766528""",WHAT # IS ON **YOUR VIAL**??1. Saline2. Sh0t 3. K1llsh0tThe media has been told to absolutely bury this story and fierce efforts at containing this information are underway right now.https://t.co/T4FLuxl1ZQ,mv,n
"""1465355084129316869""","Rhode Islands nonprofits have been crucial to our COVID-19 response  we must ensure they get the support they need.Today, I was joined by @RIFoundation to announce $4.5M in grants for nonprofits on the frontlines of the pandemic.Learn more and apply: https://t.co/3PjNdoXFJP https://t.co/6gw5yaROx2",cd,p
"""1465355089460088840""",Pakistan's ranking in terms of population in the world: 5thPakistan's ranking in terms of COVID-19 active cases in the world: 75thThis is called achievement...!!! #NCOC @Asad_Umar,pc,p
"""1465355087564488717""",This would have been funny if it wasn't ironical and scary! #covid19vaccinations  #covid #omicronvariant https://t.co/YU8agQqvVg,pv,n
"""1465355087350538276""",Now that I've settled into my new role as a housewife (thanks covid redundancy!) I think it's about time I choose a soap to watch for the next 40 years,c,x
"""1465355090999627782""",New strain of Covid.Come at me bro.#scotchegg #considerablemeal #stopscovid https://t.co/Fgd1UtGJPK,c,x
"""1465355092505288709""","Federal judge to reconsider health-care worker vaccine requirement, now that Florida has law banning mandates https://t.co/SrkvmBLnP5",pv,n
"""1465355090580197377""","The vaccination rate is a perfect managerial statistic, begets specters like vaccine apartheid woven out of the macroeconomistic vision that the possibility of utility validates and promotes demand.",pv,n
"""1465355091087609859""","COVID-19: Risk of Omicron Variant very high, WHO warns https://t.co/9HaKLbTeas",cs,n
"""1465355090605350926""","President Kenyatta commends the police for role in Coronavirus containment: NAIROBI, Kenya Nov 29 President Uhuru Kenyatta has commended security sector agencies led by the National Police Service .. https://t.co/l4W8cRJXGw",cd,p
"""1465355092081758218""",Federal officials bracing for first detection of Omicron coronavirus variant in the U.S. - CNN Politics https://t.co/UeSYtJl85a,cs,x
"""1465355093084188673""","@talkRADIO Amazing @sajidjavid  just said that those who are unvaccinated present a great risk to themselves &amp; their love ones. This is Untrue! The vaccine helps yourself, but at best reduces transmission by a tiny amount &amp; is assuming you have Covid of course. V low % chance",mv,n
"""1465355096120823808""",Covid booster and flu vaccine done. ,gv,p
"""1465355097190375432""",Woo Hoo I scheduled my flu vaccine and Covid booster!,gv,p
"""1465355099673403400""",Today of all days they want the president to address the new covid strain lmao,pc,x
"""1465355102613610499""","@Budrino Seems futile to pretend that we can keep variants out. By the time a new one is identified it is likely here already. Rather than boxing ourselves in, we need to view Covid on a global scale and end vaccine apartheid. It's the only solution with any hope of success.",pv,n
"""1465355106296156168""",Fauci uses Jan. 6 to distract from COVID origin questions #FireFauci  https://t.co/5bnxH3nHCp,pc,n
"""1465355109651521538""",Woke my sweet little bone marrow transplant survivor up this morning to take him and his eleven year old twin brothers for their second dose of the COVID Vaccine. This day couldnt come soon enough for me! #GratefulBe safe friends! https://t.co/nI0KgaHItZ,gv,p
"""1465355110028955649""",have we tried putting the vaccine on a stick and deep frying it to increase adoption among those who are still hesitant?,c,p
"""1465355107684556807""",Covid deaths lowest in 7 weeks and cases rise by 42k amid fears of Omicron spread https://t.co/rwzcEfJ7oO,cs,p
"""1465355109085368325""",@BeatboxAbednego @nohelltogoto @AndrewYang @HeatherEHeying @BretWeinstein Entirely pro vaccine  https://t.co/9rwlArMdCb,pv,p
"""1465355111488700424""","It is NOT Omicron, it IS Covid 19... https://t.co/wuBEa4o9cY https://t.co/f7thg4tR4j",cd,x
"""1465355115636957184""","@GOP cry #Biden gets a pass on #TravelBan but #Trump travel ban was #Racist. What #GOP fail to get is Trump travel ban started in 2017.. no #Covid19 precautions- just #Racism.Trumps New Travel Ban Blocks Migrants From Six Nations, Sparing Iraq https://t.co/RmvlFkHojV@TheView",pc,n
"""1465355115066540038""",Did you miss a chance to grab a ticket for Sundays dinner dont worry you can join us for the after party.This is a room that you MUST be in!visit https://t.co/DL0M6fBuFP for #AdvancingEquityForward Proof of Vaccination or Negative Covid-19 test required for all guests https://t.co/uzOGzmgEPA,ot,x
"""1465355118853951502""",i was supposed to fly out to see my best friend who im making the teapot for as a surprise (havent seen each other in 6 yrs) but she just got covid so im having to cancel 2 days before my flight. and i prolly wont get refunded. i cry. ,cd,n
"""1465355118233231362""",Bidens special-interest science: Only airlines escape his vax mandate https://t.co/XGR1NpDm0m via @nypost,pc,x
"""1465355117125845007""",well. good news from the doctor. i dont have covid.,cd,x
"""1465355120107950085""","Even if you are young and do not have underlying health conditions, you can still contract #Covid19. Dr. Emeka Okorocha answers your questions. #NHS #staysafe #CovidVaccine https://t.co/shqHikCNOj",cd,x
"""1465355119898382339""","A decision has been made to bar South African nationals except for diplomats, officials and those coming for emergency tasks. It will remain in effect until the next notice#omicron #covid19variant #covid19 #covid19crisis #pandemic #OmicronVarianthttps://t.co/fkncyIFBr0",cs,x
"""1465355123199205385""","#COVID19 has triggered long-predicted crisis in #NHS. Over course of next year @Radix_UK @BigTentIdeas will publish series of short books by eminent clinical scientist Prof Stephen Smith, looking at issues behind crisis &amp; reform needed@HSJnews https://t.co/BBiuEnSiES",cs,n
"""1465355121479622660""","@AlexRuff17 Nov.29, 2021 Dr. Scott Jensen on New Covid 19 variant from South Africa Autoimmune disease https://t.co/ZwdqjpCmI8",cs,x
"""1465355125564739595""",#VACC #VACCineToken #VACCine #HealthToken https://t.co/UuFULTrVvc  Very good and promising project well done you will achieve your goal which you have planned good luck to you developers.,gv,p
"""1465355125422182406""","U.S. RMBS Data Brief: November 2021 GSE CRT Monthly StatementsPre-COVID Total/180+ DQs Continue to Edge Down, CPRs Modestly Slowerhttps://t.co/ZMlAYnv7cu#Credit #RMBS #RealEstate",cs,x
"""1465355131499823116""","PCR test prices could soar to HUNDREDS of pounds &amp; pre-Xmas travel to be wiped out with new Covid rules, expertwarns https://t.co/ImIsjKBfm1",cd,n
"""1465355132363812868""","A - Today I collect &amp; send out my 2 week sample after my 4th dose of the COVID vaccine. Hoping to continue to shed light on this virus, the vaccine, &amp; its impact on transplant recipients through the Hopkins study. This adventure started with two shots of Pfizer with no",mv,p
"""1465355127007715328""","Having either type 1 or type 2 diabetes can make you more likely to get severely ill from COVID-19. Get vaccinated if you have not already, and if you are vaccinated speak to your doctor about a booster shot. https://t.co/AOnDl0W3dB #COVIDandDiabetes https://t.co/lhaACyAPPU",mv,p
"""1465355128165351434""","When it comes to fighting #COVID19, were stronger together. Its important to know: if you test positive for COVID, you can make a difference and help find a treatment. Take part in a clinical study near you: https://t.co/B11e3FGHFx #WhitmanWalker #ResearchSavesLives https://t.co/wl8yTVu6sl",cd,p
"""1465355130828636163""","When it comes to fighting #COVID19, were stronger together. Its important to know: if you test positive for COVID, you can make a difference and help find a treatment. Take part in a clinical study near you: https://t.co/l7P3YyUov4 #WhitmanWalker #ResearchSavesLives https://t.co/sLGWKLWnfw",cd,p
"""1465355129536851978""",The covid vaccine doesn't work. It's just another way for big pharmaceutical to make money out of us.,pv,n
"""1465355129427746816""",First game of squash since pre covid is not what I needed on a Monday afternoon,c,x
"""1465355128232423431""",There are several ways to enjoy holiday traditions and protect your health. The best way to minimize COVID-19 risk and keep your family and friends safer is to get vaccinated if youre eligible. Here are safer ways to celebrate the holidays from the CDC: https://t.co/RMuF2DKwxO https://t.co/ZCu69cIC1h,gv,p
"""1465355131868884992""",Booked in for my covid booster and flu jab next week. Baaaaaaaaaa.Piss off.  ,gv,p
"""1465355133152370695""","Updated UK Covid Tracker Nov 29Total Deaths: 144,810Total Cases: 10,189,059New Cases: 42144New Deaths: 35 (28 day)7 day case avg: 42733.297 day hosp death avg: 103.437 day PHE 28 cutoff avg: 119.717 day PHE 60 cutoff avg: 149.71New Doses: 50,938https://t.co/SmJKFRr3va",cs,x
"""1465355137069821952""",We have answered your questions about the 'one infection = one dose' Covid policy in Francehttps://t.co/Oj1m8Wbeg0,gv,x
"""1465355137678028814""",The U.N. health agency issued a statement Sunday on omicron that boiled down to 'We don't know much yet.' https://t.co/FoKmE0aWMi,cd,n
"""1465355120623902720""",Imagine this little shite in prison Day 2 he'd be begging for the vaccine https://t.co/wXN33qb34K,gv,x
"""1465355137111703555""",Children are more likely to be a victim of child sex trafficking than they are to be harmed by Covid. #changeyourfocus,pc,n
